No,Facility_nm,Location_nm,Facility_Type,OffDay,DayOpenTIme,DayEndTime,EndOpenTime,EndEndTime,Cost,Capacity,Size,Internal_Info,Regi_Method,Image,Loc_Address,Loc_New_Address,POC_nm,POC_num,Lat,Lng,UpdateDate,Supplier_code,Supplier_nm,address1,address2,jibun_address,road_address
1361,전라북도청 농구장,전라북도청,농구장,연중무휴,0:00,0:00,0:00,0:00,N,30,1168,,,,전라북도 전주시 완산구 효자로 225,전라북도 전주시 완산구 효자동3가 1,전라북도청,,35.819938,127.108076,2021-05-01,6450000,전라북도,전라북도,전주시 완산구,전라북도 전주시 완산구 효자동3가 1,전라북도 전주시 완산구 효자동3가 효자로 225
1362,전라북도청 실내체육관,전라북도청,체육관,공휴일,0:00,0:00,9:00,18:00,Y,20,841,농구대 3개+배구네트 1개,전화문의후 사용가능(인터넷 예약불가),,전라북도 전주시 완산구 효자로 225,전라북도 전주시 완산구 효자동3가 1,전라북도청,063-280-3345,35.819938,127.108076,2021-05-01,6450000,전라북도,전라북도,전주시 완산구,전라북도 전주시 완산구 효자동3가 1,전라북도 전주시 완산구 효자동3가 효자로 225
1363,전라북도청 테니스장,전라북도청,테니스장,연중무휴,6:00,22:00,6:00,22:00,N,50,1994,,,,전라북도 전주시 완산구 효자로 225,전라북도 전주시 완산구 효자동3가 1,전라북도청,,35.819938,127.108076,2021-05-01,6450000,전라북도,전라북도,전주시 완산구,전라북도 전주시 완산구 효자동3가 1,전라북도 전주시 완산구 효자동3가 효자로 225
1364,전라북도청 농구장,전라북도청,농구장,연중무휴,0:00,0:00,0:00,0:00,N,30,1168,,,,전라북도 전주시 완산구 효자로 225,전라북도 전주시 완산구 효자동3가 1,전라북도청,,35.819938,127.108076,2021-05-01,6450000,전라북도,전라북도,전주시 완산구,전라북도 전주시 완산구 효자동3가 1,전라북도 전주시 완산구 효자동3가 효자로 225
1365,군산시농업인회관,3층,체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 개정면 운회길 32,전라북도 군산시 개정면 운회리 633-7,전라북도 군산시청,063-454-2836,35.960468,126.781958,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 개정면 운회리 633-7,전라북도 군산시 개정면 정수길 21-4
1366,서수면사무소,본관옆,체육관,연중무휴,8:00,22:00,8:00,22:00,Y,10,,,방문,,전라북도 군산시 서수면 항쟁로 193,전라북도 군산시 서수면 서수리 769-1,전라북도 군산시청,063-454-7134,35.983116,126.875633,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 서수면 서수리 769-1,전라북도 군산시 서수면 항쟁로 193
1367,군산월명종합경기장,테니스장,테니스장,연중무휴,5:00,23:00,5:00,23:00,Y,600,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1368,군산월명종합경기장,족구장,족구장,연중무휴,5:00,23:00,5:00,23:00,Y,10,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1369,군산월명종합경기장,야구장,야구장,연중무휴,5:00,23:00,5:00,23:00,Y,11000,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1370,군산월명종합경기장,실내체육관,체육관,연중무휴,5:00,23:00,5:00,23:00,Y,10821,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5574,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1371,개정면사무소,본관2층(헬스장),체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 개정면 바르메길 42,전라북도 군산시 개정면 발산리 86-9,전라북도 군산시청,063-454-7194,35.958338,126.796845,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 개정면 발산리 86-9,전라북도 군산시 개정면 바르메길 50-2
1372,옥구읍사무소,본관 2층(헬스장),체육관,매주 주말,9:00,18:00,0:00,0:00,Y,20,,,방문,,전라북도 군산시 옥구읍 옥구로 6,전라북도 군산시 옥구읍 선제리 98-11,전라북도 군산시청,063-454-7015,35.922887,126.685392,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 옥구읍 선제리 98-11,전라북도 군산시 옥구읍 옥구로 4
1373,소룡동행정복지센터,본관3층,체육관,매주 주말,9:00,18:00,0:00,0:00,Y,19,,,방문,,전라북도 군산시 설림안4길 30,전라북도 군산시 소룡동 1530-7,전라북도 군산시청,063-454-7793,35.973799,126.683807,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 소룡동 1575,전라북도 군산시 설림안4길 30
1374,군산월명종합경기장,주경기장,축구장,연중무휴,5:00,23:00,5:00,23:00,Y,10000,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1375,나운2동행정복지센터,본관2층(헬스장),체육관,매주 주말,8:30,18:00,0:00,0:00,Y,20,,,방문,,전라북도 군산시 나운3길 16,전라북도 군산시 나운동 376-1,전라북도 군산시청,063-454-7714,35.964859,126.699609,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 나운동 376-1,전라북도 군산시 나운3길 16
1376,흥남동주민센터,본관3층,체육관,매주 주말,9:00,18:00,0:00,0:00,Y,60,,,방문,,전라북도 군산시 월명로377(미원동),전라북도 군산시 미원동 365,전라북도 군산시청,063-454-7492,35.977803,126.715208,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 미원동 365,전라북도 군산시 월명로 377
1377,군산청소년수련관,수련동1층(체육관),체육관,연중무휴,8:00,22:00,8:00,22:00,Y,100,,,방문,,전라북도 군산시 청소년회관로 75,전라북도 군산시 송풍동 954-3,전라북도 군산시청,063-461-4166,35.979334,126.696311,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 소룡동 산 120-1,전라북도 군산시 청소년회관로 75
1378,군산늘푸른도서관,지하1층,체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 하나운로 17,전라북도 군산시 나운동 153-8,전라북도 군산시청,063-454-5982,35.960518,126.699048,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 나운동 153-8,전라북도 군산시 하나운로 13
1379,군산시농업인회관,3층,체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 개정면 운회길 32,전라북도 군산시 개정면 운회리 633-7,전라북도 군산시청,063-454-2836,35.960468,126.781958,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 개정면 운회리 633-7,전라북도 군산시 개정면 정수길 21-4
1380,서수면사무소,본관옆,체육관,연중무휴,8:00,22:00,8:00,22:00,Y,10,,,방문,,전라북도 군산시 서수면 항쟁로 193,전라북도 군산시 서수면 서수리 769-1,전라북도 군산시청,063-454-7134,35.983116,126.875633,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 서수면 서수리 769-1,전라북도 군산시 서수면 항쟁로 193
1381,군산월명종합경기장,테니스장,테니스장,연중무휴,5:00,23:00,5:00,23:00,Y,600,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1382,군산월명종합경기장,족구장,족구장,연중무휴,5:00,23:00,5:00,23:00,Y,10,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1383,군산월명종합경기장,야구장,야구장,연중무휴,5:00,23:00,5:00,23:00,Y,11000,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1384,군산월명종합경기장,실내체육관,체육관,연중무휴,5:00,23:00,5:00,23:00,Y,10821,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5574,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1385,개정면사무소,본관2층(헬스장),체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 개정면 바르메길 42,전라북도 군산시 개정면 발산리 86-9,전라북도 군산시청,063-454-7194,35.958338,126.796845,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 개정면 발산리 86-9,전라북도 군산시 개정면 바르메길 50-2
1386,옥구읍사무소,본관 2층(헬스장),체육관,매주 주말,9:00,18:00,0:00,0:00,Y,20,,,방문,,전라북도 군산시 옥구읍 옥구로 6,전라북도 군산시 옥구읍 선제리 98-11,전라북도 군산시청,063-454-7015,35.922887,126.685392,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 옥구읍 선제리 98-11,전라북도 군산시 옥구읍 옥구로 4
1387,소룡동행정복지센터,본관3층,체육관,매주 주말,9:00,18:00,0:00,0:00,Y,19,,,방문,,전라북도 군산시 설림안4길 30,전라북도 군산시 소룡동 1530-7,전라북도 군산시청,063-454-7793,35.973799,126.683807,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 소룡동 1575,전라북도 군산시 설림안4길 30
1388,군산월명종합경기장,주경기장,축구장,연중무휴,5:00,23:00,5:00,23:00,Y,10000,,,방문,,전라북도 군산시 번영로 281(사정동),전라북도 군산시 사정동 152,전라북도 군산시청,063-454-5572,35.962785,126.746037,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 사정동 147,전라북도 군산시 내사길 52
1389,나운2동행정복지센터,본관2층(헬스장),체육관,매주 주말,8:30,18:00,0:00,0:00,Y,20,,,방문,,전라북도 군산시 나운3길 16,전라북도 군산시 나운동 376-1,전라북도 군산시청,063-454-7714,35.964859,126.699609,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 나운동 376-1,전라북도 군산시 나운3길 16
1390,흥남동주민센터,본관3층,체육관,매주 주말,9:00,18:00,0:00,0:00,Y,60,,,방문,,전라북도 군산시 월명로377(미원동),전라북도 군산시 미원동 365,전라북도 군산시청,063-454-7492,35.977803,126.715208,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 미원동 365,전라북도 군산시 월명로 377
1391,군산청소년수련관,수련동1층(체육관),체육관,연중무휴,8:00,22:00,8:00,22:00,Y,100,,,방문,,전라북도 군산시 청소년회관로 75,전라북도 군산시 송풍동 954-3,전라북도 군산시청,063-461-4166,35.979334,126.696311,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 소룡동 산 120-1,전라북도 군산시 청소년회관로 75
1392,군산늘푸른도서관,지하1층,체육관,매주 주말,9:00,18:00,0:00,0:00,N,10,,,방문,,전라북도 군산시 하나운로 17,전라북도 군산시 나운동 153-8,전라북도 군산시청,063-454-5982,35.960518,126.699048,2021-03-22,4670000,전라북도 군산시,전라북도,군산시,전라북도 군산시 나운동 153-8,전라북도 군산시 하나운로 13
1393,군민회관,체육관,체육관,없음,8:00,22:00,8:00,22:00,Y,2000,3542,"화장실,샤워장",유선및공문,N,전라북도 임실군 임실읍 호국로1703,,전라북도 임실군청,063-640-2911,35.6149758,127.287204,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 임실읍 이도리 277,전라북도 임실군 임실읍 호국로 1703
1394,문화체육센터,체육관,체육관,없음,7:00,22:00,7:00,22:00,Y,650,2592,"화장실,샤워장",유선및공문,N,전라북도 임실군 오수면충효로2096-16,,전라북도 임실군청,063-640-2941,35.545335,127.333039,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 오수면 오수리 33,전라북도 임실군 오수면 충효로 2096-16
1395,종합경기장,축구장,축구장,없음,8:00,22:00,8:00,22:00,Y,6000,7072,육상트랙,유선및공문,N,전라북도 임실군 임실읍 호국로 1640,전라북도 임실군 임실읍 이도리 429-1,전라북도 임실군청,063-640-2901,35.610353,127.283171,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 임실읍 이도리 380-2,전라북도 임실군 임실읍 호국로 1644
1396,군민회관,체육관,체육관,없음,8:00,22:00,8:00,22:00,Y,2000,3542,"화장실,샤워장",유선및공문,N,전라북도 임실군 임실읍 호국로1703,,전라북도 임실군청,063-640-2911,35.6149758,127.287204,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 임실읍 이도리 277,전라북도 임실군 임실읍 호국로 1703
1397,문화체육센터,체육관,체육관,없음,7:00,22:00,7:00,22:00,Y,650,2592,"화장실,샤워장",유선및공문,N,전라북도 임실군 오수면충효로2096-16,,전라북도 임실군청,063-640-2941,35.545335,127.333039,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 오수면 오수리 33,전라북도 임실군 오수면 충효로 2096-16
1398,종합경기장,축구장,축구장,없음,8:00,22:00,8:00,22:00,Y,6000,7072,육상트랙,유선및공문,N,전라북도 임실군 임실읍 호국로 1640,전라북도 임실군 임실읍 이도리 429-1,전라북도 임실군청,063-640-2901,35.610353,127.283171,2020-03-10,4760000,전라북도 임실군,전라북도,임실군,전라북도 임실군 임실읍 이도리 380-2,전라북도 임실군 임실읍 호국로 1644
1399,체육시설,생활체육운동장,다목적경기장,연중무휴,5:00,22:00,5:00,22:00,Y,1000,16462,축구+야구,방문+전화,,전라북도 순창군 순창읍 노동로 3,전라북도 순창군 순창읍 남계리 134-1,전라북도 순창군청,063-650-5534,35.378305,127.150895,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 남계리 955-1,전라북도 순창군 순창읍 노동로 3
1400,체육시설,실내체육관,체육관,연중무휴,5:00,22:00,5:00,22:00,Y,1000,3065,농구+배구+베드민턴,방문+전화,,전라북도 순창군 순창읍 장류로 407-11,전라북도 순창군 순창읍 남계리 966-7,전라북도 순창군청,063-650-5534,35.377362,127.148051,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 남계리 966-7,전라북도 순창군 순창읍 장류로 407-11
1401,체육시설,국민체육센터,체육관,연중무휴,8:00,22:00,8:00,22:00,Y,500,2473,베드민턴+배구+족구,방문+전화,,전라북도 순창군 순창읍 장류로 200,전라북도 순창군 순창읍 교성리 237-1,전라북도 순창군청,063-650-5535,35.372405,127.127592,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 교성리 237-1,전라북도 순창군 순창읍 장류로 200
1402,체육시설,공설운동장,다목적경기장,연중무휴,8:00,22:00,8:00,22:00,Y,5000,19870,"테니스장, 축구장, 육상",방문+전화,,전라북도 순창군 순창읍 장류로 180,전라북도 순창군 순창읍 교성리 244-3,전라북도 순창군청,063-650-5536,35.371066,127.127692,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 교성리 244-3,전라북도 순창군 순창읍 장류로 180
1403,체육시설,생활체육운동장,다목적경기장,연중무휴,5:00,22:00,5:00,22:00,Y,1000,16462,축구+야구,방문+전화,,전라북도 순창군 순창읍 노동로 3,전라북도 순창군 순창읍 남계리 134-1,전라북도 순창군청,063-650-5534,35.378305,127.150895,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 남계리 955-1,전라북도 순창군 순창읍 노동로 3
1404,체육시설,실내체육관,체육관,연중무휴,5:00,22:00,5:00,22:00,Y,1000,3065,농구+배구+베드민턴,방문+전화,,전라북도 순창군 순창읍 장류로 407-11,전라북도 순창군 순창읍 남계리 966-7,전라북도 순창군청,063-650-5534,35.377362,127.148051,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 남계리 966-7,전라북도 순창군 순창읍 장류로 407-11
1405,체육시설,국민체육센터,체육관,연중무휴,8:00,22:00,8:00,22:00,Y,500,2473,베드민턴+배구+족구,방문+전화,,전라북도 순창군 순창읍 장류로 200,전라북도 순창군 순창읍 교성리 237-1,전라북도 순창군청,063-650-5535,35.372405,127.127592,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 교성리 237-1,전라북도 순창군 순창읍 장류로 200
1406,체육시설,공설운동장,다목적경기장,연중무휴,8:00,22:00,8:00,22:00,Y,5000,19870,"테니스장, 축구장, 육상",방문+전화,,전라북도 순창군 순창읍 장류로 180,전라북도 순창군 순창읍 교성리 244-3,전라북도 순창군청,063-650-5536,35.371066,127.127692,2020-07-02,4770000,전라북도 순창군,전라북도,순창군,전라북도 순창군 순창읍 교성리 244-3,전라북도 순창군 순창읍 장류로 180
1407,생활야구경기장,고창군 생활야구경기장,야구장,명절 당일,6:00,22:00,6:00,22:00,Y,200,550,"전광판, 조명탑","방문, 전화",없음,,전라북도 고창군 고창읍 월암리 102,전라북도 고창군청,063-560-8921,35.427794,126.725695,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 102,전라북도 고창군 고창읍 월암수월길 59
1408,고창실내체육관,고창실내체육관,다목적경기장,없음,6:00,22:00,6:00,22:00,Y,500,3127,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑,농구대,배구지주,핸드볼대,배드민턴지주, 마이크","방문,전화",없음,전라북도 고창군 고창읍 중앙로 292,전라북도 고창군 고창읍 교촌리 55-2,전라북도 고창군청,063-560-8941,35.435455,126.707404,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 교촌리 55-2,전라북도 고창군 고창읍 중앙로 292
1409,생활축구경기장,고창군 생활축구경기장,축구장,명절 당일,6:00,22:00,6:00,22:00,Y,200,7140,조명탑,"방문,전화",없음,,전라북도 고창군 고창읍 월암리 407-2,전라북도 고창군청,063-560-8945,35.429481,126.725749,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 407-2,전라북도 고창군 고창읍 월암수월길 59
1410,체육관,고창군 청소년수련관,다목적경기장,"명절, 매주 일요일",9:00,20:00,6:00,18:00,Y,50,740,,방문,없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8917,35.433491,126.723206,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 상원사길 39-2
1411,고창군립체육관,고창군립체육관,다목적경기장,명절 당일,6:00,22:00,6:00,22:00,Y,1526,7442,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑,농구대,배구지주,핸드볼대,배드민턴지주, 마이크","방문,전화",없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8957,35.43237116,126.722136,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 운동장길 36
1412,공설운동장,고창군 공설운동장,다목적경기장,없음,1:00,23:00,1:00,23:00,Y,7000,24608,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑, 마이크","방문,전화",없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8945,35.432577,126.724257,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 월암수월길 104-14
1413,생활야구경기장,고창군 생활야구경기장,야구장,명절 당일,6:00,22:00,6:00,22:00,Y,200,550,"전광판, 조명탑","방문, 전화",없음,,전라북도 고창군 고창읍 월암리 102,전라북도 고창군청,063-560-8921,35.427794,126.725695,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 102,전라북도 고창군 고창읍 월암수월길 59
1414,고창실내체육관,고창실내체육관,다목적경기장,없음,6:00,22:00,6:00,22:00,Y,500,3127,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑,농구대,배구지주,핸드볼대,배드민턴지주, 마이크","방문,전화",없음,전라북도 고창군 고창읍 중앙로 292,전라북도 고창군 고창읍 교촌리 55-2,전라북도 고창군청,063-560-8941,35.435455,126.707404,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 교촌리 55-2,전라북도 고창군 고창읍 중앙로 292
1415,생활축구경기장,고창군 생활축구경기장,축구장,명절 당일,6:00,22:00,6:00,22:00,Y,200,7140,조명탑,"방문,전화",없음,,전라북도 고창군 고창읍 월암리 407-2,전라북도 고창군청,063-560-8945,35.429481,126.725749,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 407-2,전라북도 고창군 고창읍 월암수월길 59
1416,체육관,고창군 청소년수련관,다목적경기장,"명절, 매주 일요일",9:00,20:00,6:00,18:00,Y,50,740,,방문,없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8917,35.433491,126.723206,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 상원사길 39-2
1417,고창군립체육관,고창군립체육관,다목적경기장,명절 당일,6:00,22:00,6:00,22:00,Y,1526,7442,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑,농구대,배구지주,핸드볼대,배드민턴지주, 마이크","방문,전화",없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8957,35.43237116,126.722136,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 운동장길 36
1418,공설운동장,고창군 공설운동장,다목적경기장,없음,1:00,23:00,1:00,23:00,Y,7000,24608,"음향시설,확성기 ,후로링카바,조명,전광판,조명탑, 마이크","방문,전화",없음,전라북도 고창군 고창읍 운동장길 36,전북 고창군 고창읍 월암리 316,전라북도 고창군청,063-560-8945,35.432577,126.724257,2020-11-06,4780000,전라북도 고창군,전라북도,고창군,전라북도 고창군 고창읍 월암리 316,전라북도 고창군 고창읍 월암수월길 104-14
1419,줄포만갯벌생태공원,축구장,축구장,연중무휴,9:00,22:00,9:00,22:00,Y,999,,천연잔디+화장실+개수대+그늘막+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
1420,줄포만갯벌생태공원,농구장,농구장,연중무휴,9:00,22:00,9:00,22:00,Y,30,,우레탄바닥+풀코트1면+화장실+개수대+정자+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
1421,줄포만갯벌생태공원,족구장,족구장,연중무휴,9:00,22:00,9:00,22:00,Y,20,,우레탄바닥+네트완비+화장실+정자+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
1422,실내체육관,실내체육관,체육관,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,1996,6536,무대+화장실+샤워장,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-3904,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1423,스포츠파크,공설운동장,축구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,6700,26000,육상트랙+천연잔디축구장+화장실+조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1424,스포츠파크,보조경기장,축구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,100,20000,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1425,스포츠파크,풋살장,풋살경기장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,1260,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1426,스포츠파크,테니스장,테니스장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,50,5000,조명시설+샤워장+화장실,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1427,스포츠파크,족구장,족구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,2150,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 1154,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1428,스포츠파크,농구장,농구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,750,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 1154,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1429,줄포만갯벌생태공원,축구장,축구장,연중무휴,9:00,22:00,9:00,22:00,Y,999,,천연잔디+화장실+개수대+그늘막+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
